x, T_15,  T_30, T_60, T_90, T_150, T_210
0.001364, 41.7039, 49.0797, 55.0733, 56.7679, 57.3826, 57.4317
0.001368, 41.701, 49.0768, 55.0704, 56.765, 57.3796, 57.4288
0.001372, 41.6981, 49.0739, 55.0674, 56.7621, 57.3767, 57.4259
0.001376, 41.6952, 49.071, 55.0645, 56.7592, 57.3738, 57.423
0.00138, 41.6923, 49.068, 55.0616, 56.7563, 57.3709, 57.42
0.001384, 41.6894, 49.0651, 55.0587, 56.7534, 57.368, 57.4171
0.001388, 41.6865, 49.0622, 55.0558, 56.7505, 57.3651, 57.4142
0.001392, 41.6836, 49.0593, 55.0529, 56.7475, 57.3622, 57.4113
0.001396, 41.6807, 49.0564, 55.05, 56.7446, 57.3593, 57.4084
0.0014, 41.6778, 49.0535, 55.0471, 56.7417, 57.3564, 57.4055
0.001404, 41.6748, 49.0506, 55.0442, 56.7388, 57.3535, 57.4026
0.001408, 41.6719, 49.0477, 55.0413, 56.7359, 57.3505, 57.3997
0.001412, 41.669, 49.0448, 55.0383, 56.733, 57.3476, 57.3968
0.001416, 41.6661, 49.0419, 55.0354, 56.7301, 57.3447, 57.3939
0.00142, 41.6632, 49.039, 55.0325, 56.7272, 57.3418, 57.391
0.001424, 41.6603, 49.036, 55.0296, 56.7243, 57.3389, 57.3881
0.001428, 41.6574, 49.0331, 55.0267, 56.7214, 57.336, 57.3851
0.001432, 41.6545, 49.0302, 55.0238, 56.7185, 57.3331, 57.3822
0.001436, 41.6516, 49.0273, 55.0209, 56.7156, 57.3302, 57.3793
0.00144, 41.6487, 49.0244, 55.018, 56.7127, 57.3273, 57.3764
0.001444, 41.6458, 49.0215, 55.0151, 56.7097, 57.3244, 57.3735
0.001448, 41.6429, 49.0186, 55.0122, 56.7068, 57.3215, 57.3706
0.001452, 41.64, 49.0157, 55.0093, 56.7039, 57.3186, 57.3677
0.001456, 41.6371, 49.0128, 55.0064, 56.701, 57.3157, 57.3648
0.00146, 41.6342, 49.0099, 55.0035, 56.6981, 57.3128, 57.3619
0.001464, 41.6313, 49.007, 55.0006, 56.6952, 57.3099, 57.359
0.001468, 41.6284, 49.0041, 54.9977, 56.6923, 57.307, 57.3561
0.001472, 41.6255, 49.0012, 54.9948, 56.6894, 57.3041, 57.3532
0.001476, 41.6226, 48.9983, 54.9919, 56.6865, 57.3012, 57.3503
0.00148, 41.6197, 48.9954, 54.989, 56.6836, 57.2983, 57.3474
0.001484, 41.6168, 48.9925, 54.9861, 56.6807, 57.2954, 57.3445
0.001488, 41.6139, 48.9896, 54.9832, 56.6778, 57.2925, 57.3416
0.001492, 41.611, 48.9867, 54.9803, 56.6749, 57.2896, 57.3387
0.001496, 41.6081, 48.9838, 54.9774, 56.672, 57.2867, 57.3358
0.0015, 41.6052, 48.9809, 54.9745, 56.6691, 57.2838, 57.3329
0.001504, 41.6023, 48.978, 54.9716, 56.6662, 57.2809, 57.33
0.001508, 41.5994, 48.9751, 54.9687, 56.6633, 57.278, 57.3271
0.001512, 41.5965, 48.9722, 54.9658, 56.6604, 57.2751, 57.3242
0.001516, 41.5936, 48.9693, 54.9629, 56.6575, 57.2722, 57.3213
0.00152, 41.5907, 48.9664, 54.96, 56.6546, 57.2693, 57.3184
0.001524, 41.5878, 48.9635, 54.9571, 56.6517, 57.2664, 57.3155
0.001528, 41.5849, 48.9606, 54.9542, 56.6488, 57.2635, 57.3126
0.001532, 41.582, 48.9577, 54.9513, 56.6459, 57.2606, 57.3097
0.001536, 41.5791, 48.9548, 54.9484, 56.643, 57.2577, 57.3068
0.00154, 41.5762, 48.9519, 54.9455, 56.6401, 57.2548, 57.3039
0.001544, 41.5733, 48.949, 54.9426, 56.6373, 57.2519, 57.301
0.001548, 41.5704, 48.9461, 54.9397, 56.6344, 57.249, 57.2981
0.001552, 41.5675, 48.9432, 54.9368, 56.6315, 57.2461, 57.2952
0.001556, 41.5646, 48.9403, 54.9339, 56.6286, 57.2432, 57.2923
0.00156, 41.5617, 48.9374, 54.931, 56.6257, 57.2403, 57.2894
0.001564, 41.5588, 48.9346, 54.9281, 56.6228, 57.2374, 57.2866
0.001568, 41.5559, 48.9317, 54.9252, 56.6199, 57.2345, 57.2837
0.001572, 41.5531, 48.9288, 54.9223, 56.617, 57.2316, 57.2808
0.001576, 41.5502, 48.9259, 54.9195, 56.6141, 57.2287, 57.2779
0.00158, 41.5473, 48.923, 54.9166, 56.6112, 57.2258, 57.275
0.001584, 41.5444, 48.9201, 54.9137, 56.6083, 57.223, 57.2721
0.001588, 41.5415, 48.9172, 54.9108, 56.6054, 57.2201, 57.2692
0.001592, 41.5386, 48.9143, 54.9079, 56.6025, 57.2172, 57.2663
0.001596, 41.5357, 48.9114, 54.905, 56.5997, 57.2143, 57.2634
0.0016, 41.5328, 48.9085, 54.9021, 56.5968, 57.2114, 57.2605
0.001604, 41.5299, 48.9056, 54.8992, 56.5939, 57.2085, 57.2576
0.001608, 41.527, 48.9028, 54.8963, 56.591, 57.2056, 57.2548
0.001612, 41.5242, 48.8999, 54.8934, 56.5881, 57.2027, 57.2519
0.001616, 41.5213, 48.897, 54.8906, 56.5852, 57.1998, 57.249
0.00162, 41.5184, 48.8941, 54.8877, 56.5823, 57.197, 57.2461
0.001624, 41.5155, 48.8912, 54.8848, 56.5794, 57.1941, 57.2432
0.001628, 41.5126, 48.8883, 54.8819, 56.5765, 57.1912, 57.2403
0.001632, 41.5097, 48.8854, 54.879, 56.5737, 57.1883, 57.2374
0.001636, 41.5068, 48.8825, 54.8761, 56.5708, 57.1854, 57.2345
0.00164, 41.504, 48.8797, 54.8732, 56.5679, 57.1825, 57.2317
0.001644, 41.5011, 48.8768, 54.8704, 56.565, 57.1796, 57.2288
0.001648, 41.4982, 48.8739, 54.8675, 56.5621, 57.1768, 57.2259
0.001652, 41.4953, 48.871, 54.8646, 56.5592, 57.1739, 57.223
0.001656, 41.4924, 48.8681, 54.8617, 56.5563, 57.171, 57.2201
0.00166, 41.4895, 48.8652, 54.8588, 56.5535, 57.1681, 57.2172
0.001664, 41.4866, 48.8624, 54.8559, 56.5506, 57.1652, 57.2144
0.001668, 41.4838, 48.8595, 54.853, 56.5477, 57.1623, 57.2115
0.001672, 41.4809, 48.8566, 54.8502, 56.5448, 57.1595, 57.2086
0.001676, 41.478, 48.8537, 54.8473, 56.5419, 57.1566, 57.2057
0.00168, 41.4751, 48.8508, 54.8444, 56.5391, 57.1537, 57.2028
0.001684, 41.4722, 48.8479, 54.8415, 56.5362, 57.1508, 57.1999
0.001688, 41.4694, 48.8451, 54.8386, 56.5333, 57.1479, 57.1971
0.001692, 41.4665, 48.8422, 54.8358, 56.5304, 57.145, 57.1942
0.001696, 41.4636, 48.8393, 54.8329, 56.5275, 57.1422, 57.1913
0.0017, 41.4607, 48.8364, 54.83, 56.5246, 57.1393, 57.1884
0.001704, 41.4578, 48.8335, 54.8271, 56.5218, 57.1364, 57.1855
0.001708, 41.455, 48.8307, 54.8242, 56.5189, 57.1335, 57.1827
0.001712, 41.4521, 48.8278, 54.8214, 56.516, 57.1306, 57.1798
0.001716, 41.4492, 48.8249, 54.8185, 56.5131, 57.1278, 57.1769
0.00172, 41.4463, 48.822, 54.8156, 56.5103, 57.1249, 57.174
0.001724, 41.4435, 48.8191, 54.8127, 56.5074, 57.122, 57.1712
0.001728, 41.4406, 48.8163, 54.8098, 56.5045, 57.1191, 57.1683
0.001732, 41.4377, 48.8134, 54.807, 56.5016, 57.1163, 57.1654
0.001736, 41.4348, 48.8105, 54.8041, 56.4987, 57.1134, 57.1625
0.00174, 41.432, 48.8076, 54.8012, 56.4959, 57.1105, 57.1596
0.001744, 41.4291, 48.8048, 54.7983, 56.493, 57.1076, 57.1568
0.001748, 41.4262, 48.8019, 54.7955, 56.4901, 57.1048, 57.1539
0.001752, 41.4233, 48.799, 54.7926, 56.4872, 57.1019, 57.151
0.001756, 41.4205, 48.7961, 54.7897, 56.4844, 57.099, 57.1481
0.00176, 41.4176, 48.7933, 54.7868, 56.4815, 57.0961, 57.1453
0.001764, 41.4147, 48.7904, 54.784, 56.4786, 57.0933, 57.1424
0.001768, 41.4118, 48.7875, 54.7811, 56.4758, 57.0904, 57.1395
0.001772, 41.409, 48.7846, 54.7782, 56.4729, 57.0875, 57.1367
0.001776, 41.4061, 48.7818, 54.7754, 56.47, 57.0846, 57.1338
0.00178, 41.4032, 48.7789, 54.7725, 56.4671, 57.0818, 57.1309
0.001784, 41.4004, 48.776, 54.7696, 56.4643, 57.0789, 57.128
0.001788, 41.3975, 48.7732, 54.7667, 56.4614, 57.076, 57.1252
0.001792, 41.3946, 48.7703, 54.7639, 56.4585, 57.0732, 57.1223
0.001796, 41.3917, 48.7674, 54.761, 56.4556, 57.0703, 57.1194
0.0018, 41.3889, 48.7646, 54.7581, 56.4528, 57.0674, 57.1166
0.001804, 41.386, 48.7617, 54.7553, 56.4499, 57.0645, 57.1137
0.001808, 41.3831, 48.7588, 54.7524, 56.447, 57.0617, 57.1108
0.001812, 41.3803, 48.7559, 54.7495, 56.4442, 57.0588, 57.1079
0.001816, 41.3774, 48.7531, 54.7467, 56.4413, 57.0559, 57.1051
0.00182, 41.3745, 48.7502, 54.7438, 56.4384, 57.0531, 57.1022
0.001824, 41.3717, 48.7473, 54.7409, 56.4356, 57.0502, 57.0993
0.001828, 41.3688, 48.7445, 54.738, 56.4327, 57.0473, 57.0965
0.001832, 41.3659, 48.7416, 54.7352, 56.4298, 57.0445, 57.0936
0.001836, 41.3631, 48.7387, 54.7323, 56.427, 57.0416, 57.0907
0.00184, 41.3602, 48.7359, 54.7294, 56.4241, 57.0387, 57.0879
0.001844, 41.3573, 48.733, 54.7266, 56.4212, 57.0359, 57.085
0.001848, 41.3545, 48.7301, 54.7237, 56.4184, 57.033, 57.0821
0.001852, 41.3516, 48.7273, 54.7209, 56.4155, 57.0301, 57.0793
0.001856, 41.3487, 48.7244, 54.718, 56.4126, 57.0273, 57.0764
0.00186, 41.3459, 48.7215, 54.7151, 56.4098, 57.0244, 57.0735
0.001864, 41.343, 48.7187, 54.7123, 56.4069, 57.0215, 57.0707
0.001868, 41.3402, 48.7158, 54.7094, 56.404, 57.0187, 57.0678
0.001872, 41.3373, 48.713, 54.7065, 56.4012, 57.0158, 57.065
0.001876, 41.3344, 48.7101, 54.7037, 56.3983, 57.013, 57.0621
0.00188, 41.3316, 48.7072, 54.7008, 56.3955, 57.0101, 57.0592
0.001884, 41.3287, 48.7044, 54.6979, 56.3926, 57.0072, 57.0564
0.001888, 41.3258, 48.7015, 54.6951, 56.3897, 57.0044, 57.0535
0.001892, 41.323, 48.6986, 54.6922, 56.3869, 57.0015, 57.0506
0.001896, 41.3201, 48.6958, 54.6894, 56.384, 56.9987, 57.0478
0.0019, 41.3173, 48.6929, 54.6865, 56.3812, 56.9958, 57.0449
0.001904, 41.3144, 48.6901, 54.6836, 56.3783, 56.9929, 57.0421
0.001908, 41.3116, 48.6872, 54.6808, 56.3754, 56.9901, 57.0392
0.001912, 41.3087, 48.6843, 54.6779, 56.3726, 56.9872, 57.0364
0.001916, 41.3058, 48.6815, 54.6751, 56.3697, 56.9844, 57.0335
0.00192, 41.303, 48.6786, 54.6722, 56.3669, 56.9815, 57.0306
0.001924, 41.3001, 48.6758, 54.6694, 56.364, 56.9786, 57.0278
0.001928, 41.2973, 48.6729, 54.6665, 56.3611, 56.9758, 57.0249
0.001932, 41.2944, 48.6701, 54.6636, 56.3583, 56.9729, 57.0221
0.001936, 41.2916, 48.6672, 54.6608, 56.3554, 56.9701, 57.0192
0.00194, 41.2887, 48.6643, 54.6579, 56.3526, 56.9672, 57.0163
0.001944, 41.2858, 48.6615, 54.6551, 56.3497, 56.9644, 57.0135
0.001948, 41.283, 48.6586, 54.6522, 56.3469, 56.9615, 57.0106
0.001952, 41.2801, 48.6558, 54.6494, 56.344, 56.9586, 57.0078
0.001956, 41.2773, 48.6529, 54.6465, 56.3412, 56.9558, 57.0049
0.00196, 41.2744, 48.6501, 54.6436, 56.3383, 56.9529, 57.0021
0.001964, 41.2716, 48.6472, 54.6408, 56.3354, 56.9501, 56.9992
0.001968, 41.2687, 48.6444, 54.6379, 56.3326, 56.9472, 56.9964
0.001972, 41.2659, 48.6415, 54.6351, 56.3297, 56.9444, 56.9935
0.001976, 41.263, 48.6387, 54.6322, 56.3269, 56.9415, 56.9907
0.00198, 41.2602, 48.6358, 54.6294, 56.324, 56.9387, 56.9878
0.001984, 41.2573, 48.633, 54.6265, 56.3212, 56.9358, 56.985
0.001988, 41.2545, 48.6301, 54.6237, 56.3183, 56.933, 56.9821
0.001992, 41.2516, 48.6272, 54.6208, 56.3155, 56.9301, 56.9793
0.001996, 41.2488, 48.6244, 54.618, 56.3126, 56.9273, 56.9764
0.002, 41.2459, 48.6215, 54.6151, 56.3098, 56.9244, 56.9735
0.002004, 41.2431, 48.6187, 54.6123, 56.3069, 56.9216, 56.9707
0.002008, 41.2402, 48.6158, 54.6094, 56.3041, 56.9187, 56.9678
0.002012, 41.2374, 48.613, 54.6066, 56.3012, 56.9159, 56.965
0.002016, 41.2345, 48.6101, 54.6037, 56.2984, 56.913, 56.9622
0.00202, 41.2317, 48.6073, 54.6009, 56.2955, 56.9102, 56.9593
0.002024, 41.2288, 48.6045, 54.598, 56.2927, 56.9073, 56.9565
0.002028, 41.226, 48.6016, 54.5952, 56.2898, 56.9045, 56.9536
0.002032, 41.2231, 48.5988, 54.5923, 56.287, 56.9016, 56.9508
0.002036, 41.2203, 48.5959, 54.5895, 56.2841, 56.8988, 56.9479
0.00204, 41.2174, 48.5931, 54.5866, 56.2813, 56.8959, 56.9451
0.002044, 41.2146, 48.5902, 54.5838, 56.2784, 56.8931, 56.9422
0.002048, 41.2117, 48.5874, 54.5809, 56.2756, 56.8902, 56.9394
0.002052, 41.2089, 48.5845, 54.5781, 56.2728, 56.8874, 56.9365
0.002056, 41.2061, 48.5817, 54.5753, 56.2699, 56.8845, 56.9337
0.00206, 41.2032, 48.5788, 54.5724, 56.2671, 56.8817, 56.9308
0.002064, 41.2004, 48.576, 54.5696, 56.2642, 56.8789, 56.928
0.002068, 41.1975, 48.5731, 54.5667, 56.2614, 56.876, 56.9251
0.002072, 41.1947, 48.5703, 54.5639, 56.2585, 56.8732, 56.9223
0.002076, 41.1918, 48.5675, 54.561, 56.2557, 56.8703, 56.9195
0.00208, 41.189, 48.5646, 54.5582, 56.2528, 56.8675, 56.9166
0.002084, 41.1862, 48.5618, 54.5554, 56.25, 56.8646, 56.9138
0.002088, 41.1833, 48.5589, 54.5525, 56.2472, 56.8618, 56.9109
0.002092, 41.1805, 48.5561, 54.5497, 56.2443, 56.859, 56.9081
0.002096, 41.1776, 48.5533, 54.5468, 56.2415, 56.8561, 56.9053
0.0021, 41.1748, 48.5504, 54.544, 56.2386, 56.8533, 56.9024
0.002104, 41.172, 48.5476, 54.5411, 56.2358, 56.8504, 56.8996
0.002108, 41.1691, 48.5447, 54.5383, 56.233, 56.8476, 56.8967
0.002112, 41.1663, 48.5419, 54.5355, 56.2301, 56.8448, 56.8939
0.002116, 41.1634, 48.5391, 54.5326, 56.2273, 56.8419, 56.8911
0.00212, 41.1606, 48.5362, 54.5298, 56.2244, 56.8391, 56.8882
0.002124, 41.1578, 48.5334, 54.527, 56.2216, 56.8362, 56.8854
0.002128, 41.1549, 48.5305, 54.5241, 56.2188, 56.8334, 56.8825
0.002132, 41.1521, 48.5277, 54.5213, 56.2159, 56.8306, 56.8797
0.002136, 41.1493, 48.5249, 54.5184, 56.2131, 56.8277, 56.8769
0.00214, 41.1464, 48.522, 54.5156, 56.2103, 56.8249, 56.874
0.002144, 41.1436, 48.5192, 54.5128, 56.2074, 56.8221, 56.8712
0.002148, 41.1407, 48.5164, 54.5099, 56.2046, 56.8192, 56.8684
0.002152, 41.1379, 48.5135, 54.5071, 56.2017, 56.8164, 56.8655
0.002156, 41.1351, 48.5107, 54.5043, 56.1989, 56.8135, 56.8627
0.00216, 41.1322, 48.5078, 54.5014, 56.1961, 56.8107, 56.8598
0.002164, 41.1294, 48.505, 54.4986, 56.1932, 56.8079, 56.857
0.002168, 41.1266, 48.5022, 54.4958, 56.1904, 56.805, 56.8542
0.002172, 41.1237, 48.4993, 54.4929, 56.1876, 56.8022, 56.8513
0.002176, 41.1209, 48.4965, 54.4901, 56.1847, 56.7994, 56.8485
0.00218, 41.1181, 48.4937, 54.4873, 56.1819, 56.7965, 56.8457
0.002184, 41.1152, 48.4908, 54.4844, 56.1791, 56.7937, 56.8428
0.002188, 41.1124, 48.488, 54.4816, 56.1762, 56.7909, 56.84
0.002192, 41.1096, 48.4852, 54.4788, 56.1734, 56.788, 56.8372
0.002196, 41.1068, 48.4823, 54.4759, 56.1706, 56.7852, 56.8343
0.0022, 41.1039, 48.4795, 54.4731, 56.1677, 56.7824, 56.8315
0.002204, 41.1011, 48.4767, 54.4703, 56.1649, 56.7796, 56.8287
0.002208, 41.0983, 48.4739, 54.4674, 56.1621, 56.7767, 56.8259
0.002212, 41.0954, 48.471, 54.4646, 56.1593, 56.7739, 56.823
0.002216, 41.0926, 48.4682, 54.4618, 56.1564, 56.7711, 56.8202
0.00222, 41.0898, 48.4654, 54.4589, 56.1536, 56.7682, 56.8174
0.002224, 41.087, 48.4625, 54.4561, 56.1508, 56.7654, 56.8145
0.002228, 41.0841, 48.4597, 54.4533, 56.1479, 56.7626, 56.8117
0.002232, 41.0813, 48.4569, 54.4505, 56.1451, 56.7597, 56.8089
0.002236, 41.0785, 48.4541, 54.4476, 56.1423, 56.7569, 56.8061
0.00224, 41.0756, 48.4512, 54.4448, 56.1395, 56.7541, 56.8032
0.002244, 41.0728, 48.4484, 54.442, 56.1366, 56.7513, 56.8004
0.002248, 41.07, 48.4456, 54.4392, 56.1338, 56.7484, 56.7976
0.002252, 41.0672, 48.4427, 54.4363, 56.131, 56.7456, 56.7947
0.002256, 41.0643, 48.4399, 54.4335, 56.1282, 56.7428, 56.7919
0.00226, 41.0615, 48.4371, 54.4307, 56.1253, 56.74, 56.7891
0.002264, 41.0587, 48.4343, 54.4278, 56.1225, 56.7371, 56.7863
0.002268, 41.0559, 48.4314, 54.425, 56.1197, 56.7343, 56.7834
0.002272, 41.053, 48.4286, 54.4222, 56.1169, 56.7315, 56.7806
0.002276, 41.0502, 48.4258, 54.4194, 56.114, 56.7287, 56.7778
0.00228, 41.0474, 48.423, 54.4166, 56.1112, 56.7258, 56.775
0.002284, 41.0446, 48.4202, 54.4137, 56.1084, 56.723, 56.7722
0.002288, 41.0418, 48.4173, 54.4109, 56.1056, 56.7202, 56.7693
0.002292, 41.0389, 48.4145, 54.4081, 56.1027, 56.7174, 56.7665
0.002296, 41.0361, 48.4117, 54.4053, 56.0999, 56.7146, 56.7637
0.0023, 41.0333, 48.4089, 54.4024, 56.0971, 56.7117, 56.7609
0.002304, 41.0305, 48.406, 54.3996, 56.0943, 56.7089, 56.758
0.002308, 41.0277, 48.4032, 54.3968, 56.0915, 56.7061, 56.7552
0.002312, 41.0248, 48.4004, 54.394, 56.0886, 56.7033, 56.7524
0.002316, 41.022, 48.3976, 54.3912, 56.0858, 56.7004, 56.7496
0.00232, 41.0192, 48.3948, 54.3883, 56.083, 56.6976, 56.7468
0.002324, 41.0164, 48.3919, 54.3855, 56.0802, 56.6948, 56.7439
0.002328, 41.0136, 48.3891, 54.3827, 56.0774, 56.692, 56.7411
0.002332, 41.0107, 48.3863, 54.3799, 56.0745, 56.6892, 56.7383
0.002336, 41.0079, 48.3835, 54.3771, 56.0717, 56.6864, 56.7355
0.00234, 41.0051, 48.3807, 54.3743, 56.0689, 56.6835, 56.7327
0.002344, 41.0023, 48.3779, 54.3714, 56.0661, 56.6807, 56.7299
0.002348, 40.9995, 48.375, 54.3686, 56.0633, 56.6779, 56.727
0.002352, 40.9967, 48.3722, 54.3658, 56.0605, 56.6751, 56.7242
0.002356, 40.9939, 48.3694, 54.363, 56.0576, 56.6723, 56.7214
0.00236, 40.991, 48.3666, 54.3602, 56.0548, 56.6695, 56.7186
0.002364, 40.9882, 48.3638, 54.3574, 56.052, 56.6666, 56.7158
0.002368, 40.9854, 48.361, 54.3545, 56.0492, 56.6638, 56.713
0.002372, 40.9826, 48.3581, 54.3517, 56.0464, 56.661, 56.7101
0.002376, 40.9798, 48.3553, 54.3489, 56.0436, 56.6582, 56.7073
0.00238, 40.977, 48.3525, 54.3461, 56.0407, 56.6554, 56.7045
0.002384, 40.9742, 48.3497, 54.3433, 56.0379, 56.6526, 56.7017
0.002388, 40.9713, 48.3469, 54.3405, 56.0351, 56.6498, 56.6989
0.002392, 40.9685, 48.3441, 54.3377, 56.0323, 56.6469, 56.6961
0.002396, 40.9657, 48.3413, 54.3348, 56.0295, 56.6441, 56.6933
0.0024, 40.9629, 48.3385, 54.332, 56.0267, 56.6413, 56.6905
0.002404, 40.9601, 48.3356, 54.3292, 56.0239, 56.6385, 56.6876
0.002408, 40.9573, 48.3328, 54.3264, 56.0211, 56.6357, 56.6848
0.002412, 40.9545, 48.33, 54.3236, 56.0183, 56.6329, 56.682
0.002416, 40.9517, 48.3272, 54.3208, 56.0154, 56.6301, 56.6792
0.00242, 40.9489, 48.3244, 54.318, 56.0126, 56.6273, 56.6764
0.002424, 40.9461, 48.3216, 54.3152, 56.0098, 56.6245, 56.6736
0.002428, 40.9432, 48.3188, 54.3124, 56.007, 56.6217, 56.6708
0.002432, 40.9404, 48.316, 54.3096, 56.0042, 56.6188, 56.668
0.002436, 40.9376, 48.3132, 54.3067, 56.0014, 56.616, 56.6652
0.00244, 40.9348, 48.3104, 54.3039, 55.9986, 56.6132, 56.6624
0.002444, 40.932, 48.3076, 54.3011, 55.9958, 56.6104, 56.6596
0.002448, 40.9292, 48.3047, 54.2983, 55.993, 56.6076, 56.6567
0.002452, 40.9264, 48.3019, 54.2955, 55.9902, 56.6048, 56.6539
0.002456, 40.9236, 48.2991, 54.2927, 55.9874, 56.602, 56.6511
0.00246, 40.9208, 48.2963, 54.2899, 55.9846, 56.5992, 56.6483
0.002464, 40.918, 48.2935, 54.2871, 55.9817, 56.5964, 56.6455
0.002468, 40.9152, 48.2907, 54.2843, 55.9789, 56.5936, 56.6427
0.002472, 40.9124, 48.2879, 54.2815, 55.9761, 56.5908, 56.6399
0.002476, 40.9096, 48.2851, 54.2787, 55.9733, 56.588, 56.6371
0.00248, 40.9068, 48.2823, 54.2759, 55.9705, 56.5852, 56.6343
0.002484, 40.904, 48.2795, 54.2731, 55.9677, 56.5824, 56.6315
0.002488, 40.9012, 48.2767, 54.2703, 55.9649, 56.5796, 56.6287
0.002492, 40.8984, 48.2739, 54.2675, 55.9621, 56.5768, 56.6259
0.002496, 40.8956, 48.2711, 54.2647, 55.9593, 56.574, 56.6231
0.0025, 40.8928, 48.2683, 54.2619, 55.9565, 56.5712, 56.6203
0.002504, 40.89, 48.2655, 54.2591, 55.9537, 56.5684, 56.6175
0.002508, 40.8872, 48.2627, 54.2563, 55.9509, 56.5656, 56.6147
0.002512, 40.8844, 48.2599, 54.2535, 55.9481, 56.5628, 56.6119
0.002516, 40.8816, 48.2571, 54.2507, 55.9453, 56.5599, 56.6091
0.00252, 40.8788, 48.2543, 54.2479, 55.9425, 56.5571, 56.6063
0.002524, 40.876, 48.2515, 54.2451, 55.9397, 56.5543, 56.6035
0.002528, 40.8732, 48.2487, 54.2423, 55.9369, 56.5516, 56.6007
0.002532, 40.8704, 48.2459, 54.2395, 55.9341, 56.5488, 56.5979
0.002536, 40.8676, 48.2431, 54.2367, 55.9313, 56.546, 56.5951
0.00254, 40.8648, 48.2403, 54.2339, 55.9285, 56.5432, 56.5923
0.002544, 40.862, 48.2375, 54.2311, 55.9257, 56.5404, 56.5895
0.002548, 40.8592, 48.2347, 54.2283, 55.9229, 56.5376, 56.5867
0.002552, 40.8564, 48.2319, 54.2255, 55.9201, 56.5348, 56.5839
0.002556, 40.8536, 48.2291, 54.2227, 55.9173, 56.532, 56.5811
0.00256, 40.8508, 48.2263, 54.2199, 55.9145, 56.5292, 56.5783
0.002564, 40.848, 48.2235, 54.2171, 55.9117, 56.5264, 56.5755
0.002568, 40.8452, 48.2207, 54.2143, 55.9089, 56.5236, 56.5727
0.002572, 40.8424, 48.2179, 54.2115, 55.9061, 56.5208, 56.5699
0.002576, 40.8396, 48.2151, 54.2087, 55.9034, 56.518, 56.5671
0.00258, 40.8368, 48.2123, 54.2059, 55.9006, 56.5152, 56.5643
0.002584, 40.834, 48.2095, 54.2031, 55.8978, 56.5124, 56.5615
0.002588, 40.8312, 48.2067, 54.2003, 55.895, 56.5096, 56.5587
0.002592, 40.8285, 48.2039, 54.1975, 55.8922, 56.5068, 56.556
0.002596, 40.8257, 48.2012, 54.1947, 55.8894, 56.504, 56.5532
0.0026, 40.8229, 48.1984, 54.1919, 55.8866, 56.5012, 56.5504
0.002604, 40.8201, 48.1956, 54.1891, 55.8838, 56.4984, 56.5476
0.002608, 40.8173, 48.1928, 54.1864, 55.881, 56.4956, 56.5448
0.002612, 40.8145, 48.19, 54.1836, 55.8782, 56.4929, 56.542
0.002616, 40.8117, 48.1872, 54.1808, 55.8754, 56.4901, 56.5392
0.00262, 40.8089, 48.1844, 54.178, 55.8726, 56.4873, 56.5364
0.002624, 40.8061, 48.1816, 54.1752, 55.8698, 56.4845, 56.5336
0.002628, 40.8033, 48.1788, 54.1724, 55.8671, 56.4817, 56.5308
0.002632, 40.8006, 48.176, 54.1696, 55.8643, 56.4789, 56.528
0.002636, 40.7978, 48.1732, 54.1668, 55.8615, 56.4761, 56.5253
0.00264, 40.795, 48.1705, 54.164, 55.8587, 56.4733, 56.5225
0.002644, 40.7922, 48.1677, 54.1612, 55.8559, 56.4705, 56.5197
0.002648, 40.7894, 48.1649, 54.1585, 55.8531, 56.4677, 56.5169
0.002652, 40.7866, 48.1621, 54.1557, 55.8503, 56.465, 56.5141
0.002656, 40.7838, 48.1593, 54.1529, 55.8475, 56.4622, 56.5113
0.00266, 40.781, 48.1565, 54.1501, 55.8448, 56.4594, 56.5085
0.002664, 40.7783, 48.1537, 54.1473, 55.842, 56.4566, 56.5057
0.002668, 40.7755, 48.151, 54.1445, 55.8392, 56.4538, 56.503
0.002672, 40.7727, 48.1482, 54.1417, 55.8364, 56.451, 56.5002
0.002676, 40.7699, 48.1454, 54.139, 55.8336, 56.4482, 56.4974
0.00268, 40.7671, 48.1426, 54.1362, 55.8308, 56.4455, 56.4946
0.002684, 40.7643, 48.1398, 54.1334, 55.828, 56.4427, 56.4918
0.002688, 40.7616, 48.137, 54.1306, 55.8253, 56.4399, 56.489
0.002692, 40.7588, 48.1342, 54.1278, 55.8225, 56.4371, 56.4862
0.002696, 40.756, 48.1315, 54.125, 55.8197, 56.4343, 56.4835
0.0027, 40.7532, 48.1287, 54.1223, 55.8169, 56.4315, 56.4807
0.002704, 40.7504, 48.1259, 54.1195, 55.8141, 56.4288, 56.4779
0.002708, 40.7477, 48.1231, 54.1167, 55.8113, 56.426, 56.4751
0.002712, 40.7449, 48.1203, 54.1139, 55.8086, 56.4232, 56.4723
0.002716, 40.7421, 48.1176, 54.1111, 55.8058, 56.4204, 56.4696
0.00272, 40.7393, 48.1148, 54.1083, 55.803, 56.4176, 56.4668
0.002724, 40.7365, 48.112, 54.1056, 55.8002, 56.4149, 56.464
0.002728, 40.7338, 48.1092, 54.1028, 55.7974, 56.4121, 56.4612
0.002732, 40.731, 48.1064, 54.1, 55.7947, 56.4093, 56.4584
0.002736, 40.7282, 48.1037, 54.0972, 55.7919, 56.4065, 56.4557
0.00274, 40.7254, 48.1009, 54.0944, 55.7891, 56.4037, 56.4529
