x, T, Texact
0.00332, 56.0548, 56.0582
0.003324, 56.0521, 56.0555
0.003328, 56.0494, 56.0528
0.003332, 56.0466, 56.0501
0.003336, 56.0439, 56.0474
0.00334, 56.0412, 56.0446
0.003344, 56.0385, 56.0419
0.003348, 56.0358, 56.0392
0.003352, 56.033, 56.0365
0.003356, 56.0303, 56.0338
0.00336, 56.0276, 56.031
0.003364, 56.0249, 56.0283
0.003368, 56.0222, 56.0256
0.003372, 56.0194, 56.0229
0.003376, 56.0167, 56.0202
0.00338, 56.014, 56.0174
0.003384, 56.0113, 56.0147
0.003388, 56.0086, 56.012
0.003392, 56.0059, 56.0093
0.003396, 56.0031, 56.0066
0.0034, 56.0004, 56.0039
0.003404, 55.9977, 56.0011
0.003408, 55.995, 55.9984
0.003412, 55.9923, 55.9957
0.003416, 55.9896, 55.993
0.00342, 55.9869, 55.9903
0.003424, 55.9841, 55.9876
0.003428, 55.9814, 55.9849
0.003432, 55.9787, 55.9821
0.003436, 55.976, 55.9794
0.00344, 55.9733, 55.9767
0.003444, 55.9706, 55.974
0.003448, 55.9679, 55.9713
0.003452, 55.9652, 55.9686
0.003456, 55.9624, 55.9659
0.00346, 55.9597, 55.9632
0.003464, 55.957, 55.9605
0.003468, 55.9543, 55.9577
0.003472, 55.9516, 55.955
0.003476, 55.9489, 55.9523
0.00348, 55.9462, 55.9496
0.003484, 55.9435, 55.9469
0.003488, 55.9408, 55.9442
0.003492, 55.9381, 55.9415
0.003496, 55.9354, 55.9388
0.0035, 55.9327, 55.9361
0.003504, 55.93, 55.9334
0.003508, 55.9272, 55.9307
0.003512, 55.9245, 55.928
0.003516, 55.9218, 55.9253
0.00352, 55.9191, 55.9226
0.003524, 55.9164, 55.9198
0.003528, 55.9137, 55.9171
0.003532, 55.911, 55.9144
0.003536, 55.9083, 55.9117
0.00354, 55.9056, 55.909
0.003544, 55.9029, 55.9063
0.003548, 55.9002, 55.9036
0.003552, 55.8975, 55.9009
0.003556, 55.8948, 55.8982
0.00356, 55.8921, 55.8955
0.003564, 55.8894, 55.8928
0.003568, 55.8867, 55.8901
0.003572, 55.884, 55.8874
0.003576, 55.8813, 55.8847
0.00358, 55.8786, 55.882
0.003584, 55.8759, 55.8793
0.003588, 55.8732, 55.8766
0.003592, 55.8705, 55.8739
0.003596, 55.8678, 55.8712
0.0036, 55.8651, 55.8685
0.003604, 55.8624, 55.8658
0.003608, 55.8597, 55.8631
0.003612, 55.857, 55.8605
0.003616, 55.8543, 55.8578
0.00362, 55.8516, 55.8551
0.003624, 55.8489, 55.8524
0.003628, 55.8463, 55.8497
0.003632, 55.8436, 55.847
0.003636, 55.8409, 55.8443
0.00364, 55.8382, 55.8416
0.003644, 55.8355, 55.8389
0.003648, 55.8328, 55.8362
0.003652, 55.8301, 55.8335
0.003656, 55.8274, 55.8308
0.00366, 55.8247, 55.8281
0.003664, 55.822, 55.8254
0.003668, 55.8193, 55.8227
0.003672, 55.8166, 55.8201
0.003676, 55.814, 55.8174
0.00368, 55.8113, 55.8147
0.003684, 55.8086, 55.812
0.003688, 55.8059, 55.8093
0.003692, 55.8032, 55.8066
0.003696, 55.8005, 55.8039
0.0037, 55.7978, 55.8012
0.003704, 55.7951, 55.7985
0.003708, 55.7924, 55.7959
0.003712, 55.7898, 55.7932
0.003716, 55.7871, 55.7905
0.00372, 55.7844, 55.7878
0.003724, 55.7817, 55.7851
0.003728, 55.779, 55.7824
0.003732, 55.7763, 55.7797
0.003736, 55.7737, 55.7771
0.00374, 55.771, 55.7744
0.003744, 55.7683, 55.7717
0.003748, 55.7656, 55.769
0.003752, 55.7629, 55.7663
0.003756, 55.7602, 55.7636
0.00376, 55.7576, 55.761
0.003764, 55.7549, 55.7583
0.003768, 55.7522, 55.7556
0.003772, 55.7495, 55.7529
0.003776, 55.7468, 55.7502
0.00378, 55.7442, 55.7476
0.003784, 55.7415, 55.7449
0.003788, 55.7388, 55.7422
0.003792, 55.7361, 55.7395
0.003796, 55.7334, 55.7368
0.0038, 55.7308, 55.7342
0.003804, 55.7281, 55.7315
0.003808, 55.7254, 55.7288
0.003812, 55.7227, 55.7261
0.003816, 55.7201, 55.7235
0.00382, 55.7174, 55.7208
0.003824, 55.7147, 55.7181
0.003828, 55.712, 55.7154
0.003832, 55.7093, 55.7128
0.003836, 55.7067, 55.7101
0.00384, 55.704, 55.7074
0.003844, 55.7013, 55.7047
0.003848, 55.6987, 55.7021
0.003852, 55.696, 55.6994
0.003856, 55.6933, 55.6967
0.00386, 55.6906, 55.694
0.003864, 55.688, 55.6914
0.003868, 55.6853, 55.6887
0.003872, 55.6826, 55.686
0.003876, 55.6799, 55.6834
0.00388, 55.6773, 55.6807
0.003884, 55.6746, 55.678
0.003888, 55.6719, 55.6753
0.003892, 55.6693, 55.6727
0.003896, 55.6666, 55.67
0.0039, 55.6639, 55.6673
0.003904, 55.6613, 55.6647
0.003908, 55.6586, 55.662
0.003912, 55.6559, 55.6593
0.003916, 55.6533, 55.6567
0.00392, 55.6506, 55.654
0.003924, 55.6479, 55.6513
0.003928, 55.6453, 55.6487
0.003932, 55.6426, 55.646
0.003936, 55.6399, 55.6433
0.00394, 55.6373, 55.6407
0.003944, 55.6346, 55.638
0.003948, 55.6319, 55.6353
0.003952, 55.6293, 55.6327
0.003956, 55.6266, 55.63
0.00396, 55.6239, 55.6274
0.003964, 55.6213, 55.6247
0.003968, 55.6186, 55.622
0.003972, 55.616, 55.6194
0.003976, 55.6133, 55.6167
0.00398, 55.6106, 55.614
0.003984, 55.608, 55.6114
0.003988, 55.6053, 55.6087
0.003992, 55.6027, 55.6061
0.003996, 55.6, 55.6034
0.004, 55.5973, 55.6007
0.004004, 55.5947, 55.5981
0.004008, 55.592, 55.5954
0.004012, 55.5894, 55.5928
0.004016, 55.5867, 55.5901
0.00402, 55.584, 55.5874
0.004024, 55.5814, 55.5848
0.004028, 55.5787, 55.5821
0.004032, 55.5761, 55.5795
0.004036, 55.5734, 55.5768
0.00404, 55.5708, 55.5742
0.004044, 55.5681, 55.5715
0.004048, 55.5655, 55.5689
0.004052, 55.5628, 55.5662
0.004056, 55.5601, 55.5635
0.00406, 55.5575, 55.5609
0.004064, 55.5548, 55.5582
0.004068, 55.5522, 55.5556
0.004072, 55.5495, 55.5529
0.004076, 55.5469, 55.5503
0.00408, 55.5442, 55.5476
0.004084, 55.5416, 55.545
0.004088, 55.5389, 55.5423
0.004092, 55.5363, 55.5397
0.004096, 55.5336, 55.537
0.0041, 55.531, 55.5344
0.004104, 55.5283, 55.5317
0.004108, 55.5257, 55.5291
0.004112, 55.523, 55.5264
0.004116, 55.5204, 55.5238
0.00412, 55.5177, 55.5211
0.004124, 55.5151, 55.5185
0.004128, 55.5124, 55.5158
0.004132, 55.5098, 55.5132
0.004136, 55.5071, 55.5105
0.00414, 55.5045, 55.5079
0.004144, 55.5019, 55.5053
0.004148, 55.4992, 55.5026
0.004152, 55.4966, 55.5
0.004156, 55.4939, 55.4973
0.00416, 55.4913, 55.4947
0.004164, 55.4886, 55.492
0.004168, 55.486, 55.4894
0.004172, 55.4833, 55.4867
0.004176, 55.4807, 55.4841
0.00418, 55.4781, 55.4815
0.004184, 55.4754, 55.4788
0.004188, 55.4728, 55.4762
0.004192, 55.4701, 55.4735
0.004196, 55.4675, 55.4709
0.0042, 55.4649, 55.4682
0.004204, 55.4622, 55.4656
0.004208, 55.4596, 55.463
0.004212, 55.4569, 55.4603
0.004216, 55.4543, 55.4577
0.00422, 55.4517, 55.4551
0.004224, 55.449, 55.4524
0.004228, 55.4464, 55.4498
0.004232, 55.4437, 55.4471
0.004236, 55.4411, 55.4445
0.00424, 55.4385, 55.4419
0.004244, 55.4358, 55.4392
0.004248, 55.4332, 55.4366
0.004252, 55.4306, 55.434
0.004256, 55.4279, 55.4313
0.00426, 55.4253, 55.4287
0.004264, 55.4227, 55.426
0.004268, 55.42, 55.4234
0.004272, 55.4174, 55.4208
0.004276, 55.4148, 55.4181
0.00428, 55.4121, 55.4155
0.004284, 55.4095, 55.4129
0.004288, 55.4069, 55.4102
0.004292, 55.4042, 55.4076
0.004296, 55.4016, 55.405
0.0043, 55.399, 55.4024
0.004304, 55.3963, 55.3997
0.004308, 55.3937, 55.3971
0.004312, 55.3911, 55.3945
0.004316, 55.3884, 55.3918
0.00432, 55.3858, 55.3892
0.004324, 55.3832, 55.3866
0.004328, 55.3806, 55.3839
0.004332, 55.3779, 55.3813
0.004336, 55.3753, 55.3787
0.00434, 55.3727, 55.3761
0.004344, 55.37, 55.3734
0.004348, 55.3674, 55.3708
0.004352, 55.3648, 55.3682
0.004356, 55.3622, 55.3656
0.00436, 55.3595, 55.3629
0.004364, 55.3569, 55.3603
0.004368, 55.3543, 55.3577
0.004372, 55.3517, 55.3551
0.004376, 55.349, 55.3524
0.00438, 55.3464, 55.3498
0.004384, 55.3438, 55.3472
0.004388, 55.3412, 55.3446
0.004392, 55.3386, 55.3419
0.004396, 55.3359, 55.3393
0.0044, 55.3333, 55.3367
0.004404, 55.3307, 55.3341
0.004408, 55.3281, 55.3314
0.004412, 55.3254, 55.3288
0.004416, 55.3228, 55.3262
0.00442, 55.3202, 55.3236
0.004424, 55.3176, 55.321
0.004428, 55.315, 55.3183
0.004432, 55.3123, 55.3157
0.004436, 55.3097, 55.3131
0.00444, 55.3071, 55.3105
0.004444, 55.3045, 55.3079
0.004448, 55.3019, 55.3053
0.004452, 55.2993, 55.3026
0.004456, 55.2966, 55.3
0.00446, 55.294, 55.2974
0.004464, 55.2914, 55.2948
0.004468, 55.2888, 55.2922
0.004472, 55.2862, 55.2896
0.004476, 55.2836, 55.2869
0.00448, 55.2809, 55.2843
0.004484, 55.2783, 55.2817
0.004488, 55.2757, 55.2791
0.004492, 55.2731, 55.2765
0.004496, 55.2705, 55.2739
0.0045, 55.2679, 55.2713
0.004504, 55.2653, 55.2686
0.004508, 55.2627, 55.266
0.004512, 55.26, 55.2634
0.004516, 55.2574, 55.2608
0.00452, 55.2548, 55.2582
0.004524, 55.2522, 55.2556
0.004528, 55.2496, 55.253
0.004532, 55.247, 55.2504
0.004536, 55.2444, 55.2478
0.00454, 55.2418, 55.2452
0.004544, 55.2392, 55.2425
0.004548, 55.2366, 55.2399
0.004552, 55.234, 55.2373
0.004556, 55.2313, 55.2347
0.00456, 55.2287, 55.2321
0.004564, 55.2261, 55.2295
0.004568, 55.2235, 55.2269
0.004572, 55.2209, 55.2243
0.004576, 55.2183, 55.2217
0.00458, 55.2157, 55.2191
0.004584, 55.2131, 55.2165
0.004588, 55.2105, 55.2139
0.004592, 55.2079, 55.2113
0.004596, 55.2053, 55.2087
0.0046, 55.2027, 55.2061
0.004604, 55.2001, 55.2035
0.004608, 55.1975, 55.2009
0.004612, 55.1949, 55.1983
0.004616, 55.1923, 55.1957
0.00462, 55.1897, 55.1931
0.004624, 55.1871, 55.1905
0.004628, 55.1845, 55.1879
0.004632, 55.1819, 55.1853
0.004636, 55.1793, 55.1827
0.00464, 55.1767, 55.1801
0.004644, 55.1741, 55.1775
0.004648, 55.1715, 55.1749
0.004652, 55.1689, 55.1723
0.004656, 55.1663, 55.1697
0.00466, 55.1637, 55.1671
0.004664, 55.1611, 55.1645
0.004668, 55.1585, 55.1619
0.004672, 55.1559, 55.1593
0.004676, 55.1533, 55.1567
0.00468, 55.1507, 55.1541
0.004684, 55.1481, 55.1515
0.004688, 55.1455, 55.1489
0.004692, 55.1429, 55.1463
0.004696, 55.1403, 55.1437
0.0047, 55.1377, 55.1411
0.004704, 55.1351, 55.1385
0.004708, 55.1325, 55.1359
0.004712, 55.1299, 55.1333
0.004716, 55.1274, 55.1307
0.00472, 55.1248, 55.1281
0.004724, 55.1222, 55.1255
0.004728, 55.1196, 55.123
0.004732, 55.117, 55.1204
0.004736, 55.1144, 55.1178
0.00474, 55.1118, 55.1152
0.004744, 55.1092, 55.1126
0.004748, 55.1066, 55.11
0.004752, 55.104, 55.1074
0.004756, 55.1015, 55.1048
0.00476, 55.0989, 55.1022
0.004764, 55.0963, 55.0996
0.004768, 55.0937, 55.0971
0.004772, 55.0911, 55.0945
0.004776, 55.0885, 55.0919
0.00478, 55.0859, 55.0893
0.004784, 55.0833, 55.0867
0.004788, 55.0808, 55.0841
0.004792, 55.0782, 55.0815
0.004796, 55.0756, 55.079
0.0048, 55.073, 55.0764
0.004804, 55.0704, 55.0738
0.004808, 55.0678, 55.0712
0.004812, 55.0652, 55.0686
0.004816, 55.0627, 55.066
0.00482, 55.0601, 55.0634
0.004824, 55.0575, 55.0609
0.004828, 55.0549, 55.0583
0.004832, 55.0523, 55.0557
0.004836, 55.0498, 55.0531
0.00484, 55.0472, 55.0505
0.004844, 55.0446, 55.048
0.004848, 55.042, 55.0454
0.004852, 55.0394, 55.0428
0.004856, 55.0369, 55.0402
0.00486, 55.0343, 55.0376
0.004864, 55.0317, 55.0351
0.004868, 55.0291, 55.0325
0.004872, 55.0265, 55.0299
0.004876, 55.024, 55.0273
0.00488, 55.0214, 55.0247
0.004884, 55.0188, 55.0222
0.004888, 55.0162, 55.0196
0.004892, 55.0137, 55.017
0.004896, 55.0111, 55.0144
0.0049, 55.0085, 55.0119
0.004904, 55.0059, 55.0093
0.004908, 55.0033, 55.0067
0.004912, 55.0008, 55.0041
0.004916, 54.9982, 55.0016
0.00492, 54.9956, 54.999
0.004924, 54.9931, 54.9964
0.004928, 54.9905, 54.9938
0.004932, 54.9879, 54.9913
0.004936, 54.9853, 54.9887
0.00494, 54.9828, 54.9861
0.004944, 54.9802, 54.9836
0.004948, 54.9776, 54.981
0.004952, 54.9751, 54.9784
0.004956, 54.9725, 54.9758
0.00496, 54.9699, 54.9733
0.004964, 54.9673, 54.9707
0.004968, 54.9648, 54.9681
0.004972, 54.9622, 54.9656
0.004976, 54.9596, 54.963
0.00498, 54.9571, 54.9604
0.004984, 54.9545, 54.9579
0.004988, 54.9519, 54.9553
0.004992, 54.9494, 54.9527
0.004996, 54.9468, 54.9502
0.005, 54.9442, 54.9476
0.005004, 54.9417, 54.945
0.005008, 54.9391, 54.9425
0.005012, 54.9365, 54.9399
0.005016, 54.934, 54.9373
0.00502, 54.9314, 54.9348
0.005024, 54.9288, 54.9322
0.005028, 54.9263, 54.9296
0.005032, 54.9237, 54.9271
0.005036, 54.9212, 54.9245
0.00504, 54.9186, 54.9219
0.005044, 54.916, 54.9194
0.005048, 54.9135, 54.9168
0.005052, 54.9109, 54.9143
0.005056, 54.9083, 54.9117
0.00506, 54.9058, 54.9091
0.005064, 54.9032, 54.9066
0.005068, 54.9007, 54.904
0.005072, 54.8981, 54.9015
0.005076, 54.8955, 54.8989
0.00508, 54.893, 54.8963
0.005084, 54.8904, 54.8938
0.005088, 54.8879, 54.8912
0.005092, 54.8853, 54.8887
0.005096, 54.8827, 54.8861
0.0051, 54.8802, 54.8835
0.005104, 54.8776, 54.881
0.005108, 54.8751, 54.8784
0.005112, 54.8725, 54.8759
0.005116, 54.87, 54.8733
0.00512, 54.8674, 54.8708
0.005124, 54.8649, 54.8682
0.005128, 54.8623, 54.8657
0.005132, 54.8597, 54.8631
0.005136, 54.8572, 54.8606
0.00514, 54.8546, 54.858
0.005144, 54.8521, 54.8554
0.005148, 54.8495, 54.8529
0.005152, 54.847, 54.8503
0.005156, 54.8444, 54.8478
0.00516, 54.8419, 54.8452
0.005164, 54.8393, 54.8427
0.005168, 54.8368, 54.8401
0.005172, 54.8342, 54.8376
0.005176, 54.8317, 54.835
0.00518, 54.8291, 54.8325
0.005184, 54.8266, 54.8299
0.005188, 54.824, 54.8274
0.005192, 54.8215, 54.8248
0.005196, 54.8189, 54.8223
0.0052, 54.8164, 54.8197
0.005204, 54.8138, 54.8172
0.005208, 54.8113, 54.8146
0.005212, 54.8087, 54.8121
0.005216, 54.8062, 54.8095
0.00522, 54.8037, 54.807
0.005224, 54.8011, 54.8045
0.005228, 54.7986, 54.8019
0.005232, 54.796, 54.7994
0.005236, 54.7935, 54.7968
0.00524, 54.7909, 54.7943
0.005244, 54.7884, 54.7917
0.005248, 54.7858, 54.7892
0.005252, 54.7833, 54.7866
0.005256, 54.7808, 54.7841
0.00526, 54.7782, 54.7816
0.005264, 54.7757, 54.779
0.005268, 54.7731, 54.7765
0.005272, 54.7706, 54.7739
0.005276, 54.768, 54.7714
0.00528, 54.7655, 54.7689
0.005284, 54.763, 54.7663
0.005288, 54.7604, 54.7638
0.005292, 54.7579, 54.7612
0.005296, 54.7553, 54.7587
0.0053, 54.7528, 54.7562
0.005304, 54.7503, 54.7536
0.005308, 54.7477, 54.7511
0.005312, 54.7452, 54.7485
0.005316, 54.7427, 54.746
0.00532, 54.7401, 54.7435
0.005324, 54.7376, 54.7409
0.005328, 54.735, 54.7384
0.005332, 54.7325, 54.7359
0.005336, 54.73, 54.7333
0.00534, 54.7274, 54.7308
0.005344, 54.7249, 54.7283
0.005348, 54.7224, 54.7257
0.005352, 54.7198, 54.7232
0.005356, 54.7173, 54.7206
0.00536, 54.7148, 54.7181
0.005364, 54.7122, 54.7156
0.005368, 54.7097, 54.713
0.005372, 54.7072, 54.7105
0.005376, 54.7046, 54.708
0.00538, 54.7021, 54.7055
0.005384, 54.6996, 54.7029
0.005388, 54.697, 54.7004
0.005392, 54.6945, 54.6979
0.005396, 54.692, 54.6953
0.0054, 54.6895, 54.6928
0.005404, 54.6869, 54.6903
0.005408, 54.6844, 54.6877
0.005412, 54.6819, 54.6852
0.005416, 54.6793, 54.6827
0.00542, 54.6768, 54.6802
0.005424, 54.6743, 54.6776
0.005428, 54.6718, 54.6751
0.005432, 54.6692, 54.6726
0.005436, 54.6667, 54.67
0.00544, 54.6642, 54.6675
0.005444, 54.6617, 54.665
0.005448, 54.6591, 54.6625
0.005452, 54.6566, 54.6599
0.005456, 54.6541, 54.6574
0.00546, 54.6516, 54.6549
0.005464, 54.649, 54.6524
0.005468, 54.6465, 54.6498
0.005472, 54.644, 54.6473
0.005476, 54.6415, 54.6448
0.00548, 54.6389, 54.6423
0.005484, 54.6364, 54.6398
0.005488, 54.6339, 54.6372
0.005492, 54.6314, 54.6347
0.005496, 54.6289, 54.6322
0.0055, 54.6263, 54.6297
0.005504, 54.6238, 54.6272
0.005508, 54.6213, 54.6246
0.005512, 54.6188, 54.6221
0.005516, 54.6163, 54.6196
0.00552, 54.6137, 54.6171
0.005524, 54.6112, 54.6146
0.005528, 54.6087, 54.612
0.005532, 54.6062, 54.6095
0.005536, 54.6037, 54.607
0.00554, 54.6011, 54.6045
0.005544, 54.5986, 54.602
0.005548, 54.5961, 54.5995
0.005552, 54.5936, 54.5969
0.005556, 54.5911, 54.5944
0.00556, 54.5886, 54.5919
0.005564, 54.5861, 54.5894
0.005568, 54.5835, 54.5869
0.005572, 54.581, 54.5844
0.005576, 54.5785, 54.5819
0.00558, 54.576, 54.5793
0.005584, 54.5735, 54.5768
0.005588, 54.571, 54.5743
0.005592, 54.5685, 54.5718
0.005596, 54.566, 54.5693
0.0056, 54.5634, 54.5668
0.005604, 54.5609, 54.5643
0.005608, 54.5584, 54.5618
0.005612, 54.5559, 54.5592
0.005616, 54.5534, 54.5567
0.00562, 54.5509, 54.5542
0.005624, 54.5484, 54.5517
0.005628, 54.5459, 54.5492
0.005632, 54.5434, 54.5467
0.005636, 54.5409, 54.5442
0.00564, 54.5383, 54.5417
0.005644, 54.5358, 54.5392
0.005648, 54.5333, 54.5367
0.005652, 54.5308, 54.5342
0.005656, 54.5283, 54.5317
0.00566, 54.5258, 54.5291
0.005664, 54.5233, 54.5266
0.005668, 54.5208, 54.5241
0.005672, 54.5183, 54.5216
0.005676, 54.5158, 54.5191
0.00568, 54.5133, 54.5166
0.005684, 54.5108, 54.5141
0.005688, 54.5083, 54.5116
0.005692, 54.5058, 54.5091
0.005696, 54.5033, 54.5066
0.0057, 54.5008, 54.5041
0.005704, 54.4983, 54.5016
0.005708, 54.4958, 54.4991
0.005712, 54.4933, 54.4966
0.005716, 54.4908, 54.4941
0.00572, 54.4883, 54.4916
0.005724, 54.4858, 54.4891
0.005728, 54.4833, 54.4866
0.005732, 54.4808, 54.4841
0.005736, 54.4783, 54.4816
0.00574, 54.4758, 54.4791
0.005744, 54.4733, 54.4766
0.005748, 54.4708, 54.4741
0.005752, 54.4683, 54.4716
0.005756, 54.4658, 54.4691
0.00576, 54.4633, 54.4666
0.005764, 54.4608, 54.4641
0.005768, 54.4583, 54.4616
0.005772, 54.4558, 54.4591
0.005776, 54.4533, 54.4566
0.00578, 54.4508, 54.4541
0.005784, 54.4483, 54.4516
0.005788, 54.4458, 54.4491
0.005792, 54.4433, 54.4467
0.005796, 54.4408, 54.4442
0.0058, 54.4383, 54.4417
0.005804, 54.4358, 54.4392
0.005808, 54.4333, 54.4367
0.005812, 54.4309, 54.4342
0.005816, 54.4284, 54.4317
0.00582, 54.4259, 54.4292
0.005824, 54.4234, 54.4267
0.005828, 54.4209, 54.4242
0.005832, 54.4184, 54.4217
0.005836, 54.4159, 54.4192
0.00584, 54.4134, 54.4168
0.005844, 54.4109, 54.4143
0.005848, 54.4084, 54.4118
0.005852, 54.406, 54.4093
0.005856, 54.4035, 54.4068
0.00586, 54.401, 54.4043
0.005864, 54.3985, 54.4018
0.005868, 54.396, 54.3993
0.005872, 54.3935, 54.3968
0.005876, 54.391, 54.3944
0.00588, 54.3885, 54.3919
0.005884, 54.3861, 54.3894
0.005888, 54.3836, 54.3869
0.005892, 54.3811, 54.3844
0.005896, 54.3786, 54.3819
0.0059, 54.3761, 54.3794
0.005904, 54.3736, 54.377
0.005908, 54.3712, 54.3745
0.005912, 54.3687, 54.372
0.005916, 54.3662, 54.3695
0.00592, 54.3637, 54.367
0.005924, 54.3612, 54.3646
0.005928, 54.3587, 54.3621
0.005932, 54.3563, 54.3596
0.005936, 54.3538, 54.3571
0.00594, 54.3513, 54.3546
0.005944, 54.3488, 54.3521
0.005948, 54.3463, 54.3497
0.005952, 54.3439, 54.3472
0.005956, 54.3414, 54.3447
0.00596, 54.3389, 54.3422
0.005964, 54.3364, 54.3397
0.005968, 54.3339, 54.3373
0.005972, 54.3315, 54.3348
0.005976, 54.329, 54.3323
0.00598, 54.3265, 54.3298
0.005984, 54.324, 54.3274
0.005988, 54.3216, 54.3249
0.005992, 54.3191, 54.3224
0.005996, 54.3166, 54.3199
0.006, 54.3141, 54.3175
0.006004, 54.3117, 54.315
0.006008, 54.3092, 54.3125
0.006012, 54.3067, 54.31
0.006016, 54.3042, 54.3076
0.00602, 54.3018, 54.3051
0.006024, 54.2993, 54.3026
0.006028, 54.2968, 54.3001
0.006032, 54.2943, 54.2977
0.006036, 54.2919, 54.2952
0.00604, 54.2894, 54.2927
0.006044, 54.2869, 54.2903
0.006048, 54.2845, 54.2878
0.006052, 54.282, 54.2853
0.006056, 54.2795, 54.2828
0.00606, 54.2771, 54.2804
0.006064, 54.2746, 54.2779
0.006068, 54.2721, 54.2754
0.006072, 54.2696, 54.273
0.006076, 54.2672, 54.2705
0.00608, 54.2647, 54.268
0.006084, 54.2622, 54.2656
0.006088, 54.2598, 54.2631
0.006092, 54.2573, 54.2606
0.006096, 54.2548, 54.2582
0.0061, 54.2524, 54.2557
0.006104, 54.2499, 54.2532
0.006108, 54.2474, 54.2508
0.006112, 54.245, 54.2483
0.006116, 54.2425, 54.2458
0.00612, 54.2401, 54.2434
0.006124, 54.2376, 54.2409
0.006128, 54.2351, 54.2384
0.006132, 54.2327, 54.236
0.006136, 54.2302, 54.2335
0.00614, 54.2277, 54.2311
0.006144, 54.2253, 54.2286
0.006148, 54.2228, 54.2261
0.006152, 54.2204, 54.2237
0.006156, 54.2179, 54.2212
0.00616, 54.2154, 54.2187
0.006164, 54.213, 54.2163
0.006168, 54.2105, 54.2138
0.006172, 54.208, 54.2114
0.006176, 54.2056, 54.2089
0.00618, 54.2031, 54.2064
0.006184, 54.2007, 54.204
0.006188, 54.1982, 54.2015
0.006192, 54.1958, 54.1991
0.006196, 54.1933, 54.1966
0.0062, 54.1908, 54.1942
0.006204, 54.1884, 54.1917
0.006208, 54.1859, 54.1892
0.006212, 54.1835, 54.1868
0.006216, 54.181, 54.1843
0.00622, 54.1786, 54.1819
0.006224, 54.1761, 54.1794
0.006228, 54.1737, 54.177
0.006232, 54.1712, 54.1745
0.006236, 54.1687, 54.1721
0.00624, 54.1663, 54.1696
0.006244, 54.1638, 54.1672
0.006248, 54.1614, 54.1647
0.006252, 54.1589, 54.1622
0.006256, 54.1565, 54.1598
0.00626, 54.154, 54.1573
0.006264, 54.1516, 54.1549
0.006268, 54.1491, 54.1524
0.006272, 54.1467, 54.15
0.006276, 54.1442, 54.1475
0.00628, 54.1418, 54.1451
0.006284, 54.1393, 54.1426
0.006288, 54.1369, 54.1402
0.006292, 54.1344, 54.1377
0.006296, 54.132, 54.1353
0.0063, 54.1295, 54.1328
0.006304, 54.1271, 54.1304
0.006308, 54.1246, 54.1279
0.006312, 54.1222, 54.1255
0.006316, 54.1197, 54.1231
0.00632, 54.1173, 54.1206
0.006324, 54.1149, 54.1182
0.006328, 54.1124, 54.1157
0.006332, 54.11, 54.1133
0.006336, 54.1075, 54.1108
0.00634, 54.1051, 54.1084
0.006344, 54.1026, 54.1059
0.006348, 54.1002, 54.1035
0.006352, 54.0977, 54.1011
0.006356, 54.0953, 54.0986
0.00636, 54.0929, 54.0962
0.006364, 54.0904, 54.0937
0.006368, 54.088, 54.0913
0.006372, 54.0855, 54.0888
0.006376, 54.0831, 54.0864
0.00638, 54.0806, 54.084
0.006384, 54.0782, 54.0815
0.006388, 54.0758, 54.0791
0.006392, 54.0733, 54.0766
0.006396, 54.0709, 54.0742
0.0064, 54.0684, 54.0718
0.006404, 54.066, 54.0693
0.006408, 54.0636, 54.0669
0.006412, 54.0611, 54.0644
0.006416, 54.0587, 54.062
0.00642, 54.0563, 54.0596
0.006424, 54.0538, 54.0571
0.006428, 54.0514, 54.0547
0.006432, 54.0489, 54.0523
0.006436, 54.0465, 54.0498
0.00644, 54.0441, 54.0474
0.006444, 54.0416, 54.0449
0.006448, 54.0392, 54.0425
0.006452, 54.0368, 54.0401
0.006456, 54.0343, 54.0376
0.00646, 54.0319, 54.0352
0.006464, 54.0295, 54.0328
0.006468, 54.027, 54.0303
0.006472, 54.0246, 54.0279
0.006476, 54.0222, 54.0255
0.00648, 54.0197, 54.023
0.006484, 54.0173, 54.0206
0.006488, 54.0149, 54.0182
0.006492, 54.0124, 54.0158
0.006496, 54.01, 54.0133
0.0065, 54.0076, 54.0109
0.006504, 54.0052, 54.0085
0.006508, 54.0027, 54.006
0.006512, 54.0003, 54.0036
0.006516, 53.9979, 54.0012
0.00652, 53.9954, 53.9987
0.006524, 53.993, 53.9963
0.006528, 53.9906, 53.9939
0.006532, 53.9882, 53.9915
0.006536, 53.9857, 53.989
0.00654, 53.9833, 53.9866
0.006544, 53.9809, 53.9842
0.006548, 53.9785, 53.9818
0.006552, 53.976, 53.9793
0.006556, 53.9736, 53.9769
0.00656, 53.9712, 53.9745
0.006564, 53.9688, 53.9721
0.006568, 53.9663, 53.9696
0.006572, 53.9639, 53.9672
0.006576, 53.9615, 53.9648
0.00658, 53.9591, 53.9624
0.006584, 53.9566, 53.9599
0.006588, 53.9542, 53.9575
0.006592, 53.9518, 53.9551
0.006596, 53.9494, 53.9527
0.0066, 53.947, 53.9503
0.006604, 53.9445, 53.9478
0.006608, 53.9421, 53.9454
0.006612, 53.9397, 53.943
0.006616, 53.9373, 53.9406
0.00662, 53.9349, 53.9382
0.006624, 53.9324, 53.9357
0.006628, 53.93, 53.9333
0.006632, 53.9276, 53.9309
0.006636, 53.9252, 53.9285
0.00664, 53.9228, 53.9261
0.006644, 53.9203, 53.9236
